cycle,algorithm,onu_id,offered_bytes,served_bytes,backlog_bytes
111,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,574,5100,240272
111,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,564,5100,51339
112,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30595,5100,219108
112,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12592,5100,247800
112,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,650,5100,46980
113,limited,65298be0-01e9-4bf4-9842-ae24b342999c,603,5100,214655
113,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,576,5100,243304
113,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,602,5100,42623
114,limited,65298be0-01e9-4bf4-9842-ae24b342999c,554,5100,210156
114,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,604,5100,238812
114,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,629,5100,38295
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12566,4900,217823
115,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,627,5100,234347
115,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,625,5100,33992
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,621,5100,213511
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12560,4900,242042
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,617,5300,29506
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30598,5100,239197
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,532,5100,237669
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12603,5100,37023
118,limited,65298be0-01e9-4bf4-9842-ae24b342999c,640,5300,234723
118,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12619,5100,245315
118,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,30616,5100,62556
119,limited,65298be0-01e9-4bf4-9842-ae24b342999c,579,5100,230228
119,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,632,5100,240993
119,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,627,5100,58116
120,limited,65298be0-01e9-4bf4-9842-ae24b342999c,613,5100,225746
120,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,583,5100,236654
120,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,613,5100,53689
121,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30600,5100,251264
121,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,611,5100,232326
121,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12646,5100,61308
122,limited,65298be0-01e9-4bf4-9842-ae24b342999c,635,5100,246817
122,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12607,5100,240005
122,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,623,5100,56950
123,limited,65298be0-01e9-4bf4-9842-ae24b342999c,583,5100,242353
123,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,5100,235675
123,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,609,5100,52601
124,limited,65298be0-01e9-4bf4-9842-ae24b342999c,584,5100,237873
124,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,5100,231360
124,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,30589,5100,78241
125,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12605,5100,245398
125,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,561,5100,227006
125,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12646,5100,85927
126,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12589,5100,252912
126,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,5100,222694
126,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,631,5300,81444
127,limited,65298be0-01e9-4bf4-9842-ae24b342999c,593,5100,248419
127,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12592,5100,230374
127,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,5100,76957
128,limited,65298be0-01e9-4bf4-9842-ae24b342999c,629,5100,243955
128,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,594,5100,226048
128,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,569,4900,72639
129,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12587,5100,251478
129,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,608,5100,221730
129,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,580,5100,68301
130,limited,65298be0-01e9-4bf4-9842-ae24b342999c,603,5100,247004
130,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,576,5100,217388
130,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,580,5100,63943
131,limited,65298be0-01e9-4bf4-9842-ae24b342999c,627,5100,242557
131,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30591,5100,243037
131,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12624,5100,71609
132,limited,65298be0-01e9-4bf4-9842-ae24b342999c,615,5100,238125
132,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,5100,238677
132,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,620,5100,67295
133,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30572,5100,263665
133,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12620,5100,246337
133,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,629,5300,62810
134,limited,65298be0-01e9-4bf4-9842-ae24b342999c,594,5100,259199
134,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,668,5300,241865
134,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12643,5100,70368
135,limited,65298be0-01e9-4bf4-9842-ae24b342999c,564,4900,254897
135,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,5100,237435
135,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,590,5100,65916
136,limited,65298be0-01e9-4bf4-9842-ae24b342999c,574,5100,250569
136,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,605,5100,233010
136,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,614,5100,61478
137,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30625,5100,276266
137,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,630,5100,228615
137,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,612,5100,57052
138,limited,65298be0-01e9-4bf4-9842-ae24b342999c,638,5300,271801
138,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,5100,224211
138,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,582,5100,52608
139,limited,65298be0-01e9-4bf4-9842-ae24b342999c,623,5100,267359
139,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,571,5100,219778
139,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,614,5100,48178
140,limited,65298be0-01e9-4bf4-9842-ae24b342999c,617,5100,262934
140,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,5100,227345
140,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,604,5100,43752
141,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30583,5100,288492
141,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,610,5100,222922
141,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,572,5100,39298
142,limited,65298be0-01e9-4bf4-9842-ae24b342999c,602,5100,284052
142,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,618,5100,218517
142,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,598,5100,34842
143,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12608,5100,291620
143,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5100,214112
143,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,598,5100,30384
144,limited,65298be0-01e9-4bf4-9842-ae24b342999c,535,5100,287123
144,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,579,5100,209686
144,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,578,5100,25904
145,limited,65298be0-01e9-4bf4-9842-ae24b342999c,603,5100,282629
145,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,623,5100,205283
145,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,566,4900,21590
146,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12589,4900,290324
146,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,603,5100,200883
146,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,581,5100,17257
147,limited,65298be0-01e9-4bf4-9842-ae24b342999c,559,5100,285978
147,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,631,5100,196514
147,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,584,5100,12908
148,limited,65298be0-01e9-4bf4-9842-ae24b342999c,625,5100,281657
148,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,633,5100,192178
148,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,579,600,13038
149,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30612,5100,307348
149,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,590,5100,187832
149,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,620,600,13188
150,limited,65298be0-01e9-4bf4-9842-ae24b342999c,619,5300,302858
150,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,632,5100,183518
150,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,600,13334
151,limited,65298be0-01e9-4bf4-9842-ae24b342999c,571,4900,298539
151,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,593,5100,179197
151,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,568,600,13448
152,limited,65298be0-01e9-4bf4-9842-ae24b342999c,596,5100,294216
152,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,565,5100,174841
152,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,574,600,13536
153,limited,65298be0-01e9-4bf4-9842-ae24b342999c,563,5100,289856
153,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12596,5100,182481
153,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,659,600,13683
154,limited,65298be0-01e9-4bf4-9842-ae24b342999c,614,5100,285510
154,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,601,5100,178122
154,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,589,600,13819
155,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12617,5100,293181
155,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,658,5100,173821
155,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,615,600,13970
156,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12548,5100,300800
156,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,585,5100,169505
156,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12609,5100,21630
157,limited,65298be0-01e9-4bf4-9842-ae24b342999c,606,5100,296425
157,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12597,5100,177186
157,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,603,5100,17293
158,limited,65298be0-01e9-4bf4-9842-ae24b342999c,575,5100,292025
158,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,612,5100,172879
158,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,621,3600,14477
159,limited,65298be0-01e9-4bf4-9842-ae24b342999c,595,5100,287620
159,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,581,5100,168553
159,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12596,5100,22157
160,limited,65298be0-01e9-4bf4-9842-ae24b342999c,595,5100,283210
160,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,622,5100,164249
160,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,593,5100,17830
161,limited,65298be0-01e9-4bf4-9842-ae24b342999c,611,5100,278811
161,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,625,5300,159770
161,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,597,3600,15000
162,limited,65298be0-01e9-4bf4-9842-ae24b342999c,572,5100,274384
162,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30559,4900,185450
162,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,594,600,15164
163,limited,65298be0-01e9-4bf4-9842-ae24b342999c,565,5100,269922
163,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,590,5100,181120
163,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,634,600,15362
164,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12584,5100,277444
164,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,612,5100,176802
164,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,609,800,15369
165,limited,65298be0-01e9-4bf4-9842-ae24b342999c,599,5100,272965
165,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,619,5300,172303
165,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,586,400,15562
166,limited,65298be0-01e9-4bf4-9842-ae24b342999c,617,5100,268503
166,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12602,5100,179806
166,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,603,600,15758
167,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30598,5100,294039
167,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,653,5100,175362
167,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,594,600,15948
168,limited,65298be0-01e9-4bf4-9842-ae24b342999c,598,5100,289573
168,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,5100,170933
168,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12605,5100,23643
169,limited,65298be0-01e9-4bf4-9842-ae24b342999c,614,5100,285121
169,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,607,5100,166511
169,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,42591,5100,61329
170,limited,65298be0-01e9-4bf4-9842-ae24b342999c,605,5100,280674
170,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,559,5100,162048
170,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,608,5100,57023
171,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30613,5100,306240
171,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,586,5100,157571
171,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,593,5100,52710
172,limited,65298be0-01e9-4bf4-9842-ae24b342999c,587,5100,301793
172,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,634,5100,153128
172,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12578,5100,60375
173,limited,65298be0-01e9-4bf4-9842-ae24b342999c,551,5100,297297
173,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12599,5100,160684
173,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,616,5100,56056
174,limited,65298be0-01e9-4bf4-9842-ae24b342999c,605,5100,292806
174,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,624,5100,156264
174,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,5100,51733
175,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12606,5100,300321
175,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,594,5100,151838
175,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,584,5100,47394
176,limited,65298be0-01e9-4bf4-9842-ae24b342999c,615,5100,295851
176,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,620,5100,147432
176,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12608,5100,55063
177,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30604,5100,321385
177,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12663,5100,155089
177,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,601,5100,50733
178,limited,65298be0-01e9-4bf4-9842-ae24b342999c,573,5100,316892
178,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,570,5100,150716
178,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,581,5100,46384
179,limited,65298be0-01e9-4bf4-9842-ae24b342999c,584,4900,312583
179,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,631,5100,146374
179,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,30599,5100,72034
180,limited,65298be0-01e9-4bf4-9842-ae24b342999c,624,5300,308098
180,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,578,5100,142010
180,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,5100,67654
181,limited,65298be0-01e9-4bf4-9842-ae24b342999c,30647,5100,333660
181,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,5100,137688
181,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,30608,5100,93282
182,limited,65298be0-01e9-4bf4-9842-ae24b342999c,42559,5100,371181
182,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30625,5300,163191
182,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,5100,88880
183,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12556,4900,378858
183,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12603,5100,170697
183,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,611,5100,84489
184,limited,65298be0-01e9-4bf4-9842-ae24b342999c,619,5100,374554
184,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12583,4900,178386
184,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12567,5100,92065
185,limited,65298be0-01e9-4bf4-9842-ae24b342999c,546,5100,370196
185,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,589,5100,174064
185,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,637,5100,87678
186,limited,65298be0-01e9-4bf4-9842-ae24b342999c,585,5100,365823
186,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12617,5100,181759
186,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,5100,83319
187,limited,65298be0-01e9-4bf4-9842-ae24b342999c,618,5100,361468
187,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,580,5100,177434
187,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,12613,5100,90973
188,limited,65298be0-01e9-4bf4-9842-ae24b342999c,581,5100,357094
188,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12627,5300,184936
188,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,604,5100,86631
189,limited,65298be0-01e9-4bf4-9842-ae24b342999c,573,5100,352693
189,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30608,5100,210446
189,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,585,5100,82274
190,limited,65298be0-01e9-4bf4-9842-ae24b342999c,615,5100,348307
190,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,602,5100,205958
190,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,573,5100,77890
191,limited,65298be0-01e9-4bf4-9842-ae24b342999c,600,5100,343921
191,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30562,4900,231632
191,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,579,5100,73485
192,limited,65298be0-01e9-4bf4-9842-ae24b342999c,593,5100,339528
192,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,610,5100,227316
192,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,5100,69108
193,limited,65298be0-01e9-4bf4-9842-ae24b342999c,12558,5100,347093
193,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,579,5100,222979
193,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,5100,64701
194,limited,65298be0-01e9-4bf4-9842-ae24b342999c,605,5100,342663
194,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,624,5100,218666
194,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,640,5100,60334
195,limited,65298be0-01e9-4bf4-9842-ae24b342999c,598,5100,338231
195,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12548,5100,226301
195,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,622,5100,55989
196,limited,65298be0-01e9-4bf4-9842-ae24b342999c,581,5100,333780
196,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,5100,233936
196,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,642,5100,51686
197,limited,65298be0-01e9-4bf4-9842-ae24b342999c,42598,5100,371327
197,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,583,5100,229554
197,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,617,5300,47200
198,limited,65298be0-01e9-4bf4-9842-ae24b342999c,625,5100,366899
198,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,607,5100,225179
198,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,595,5100,42709
199,limited,65298be0-01e9-4bf4-9842-ae24b342999c,599,5100,362470
199,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,5100,220819
199,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,42574,4900,80392
