cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
94,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2429336,2454927,2456127,25591
94,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2429336,2456127,2457327,26791
95,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2458327,2458327,2458487,0
95,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2458327,2458487,2458647,160
95,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2458327,2458647,2458807,320
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2458327,2466151,2466311,7824
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2458327,2466311,2466471,7984
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2458327,2466471,2466631,8144
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2466631,2467831,8304
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2467831,2469031,9504
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2469031,2470231,10704
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2470231,2471431,11904
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2471431,2472631,13104
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2472631,2473831,14304
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2473831,2475031,15504
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2475031,2476231,16704
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2476231,2477431,17904
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2477431,2478631,19104
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2478631,2479831,20304
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2479831,2481031,21504
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2481031,2482231,22704
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2482231,2483431,23904
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2483431,2484631,25104
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2484631,2485831,26304
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2485831,2487031,27504
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2487031,2488231,28704
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2488231,2489431,29904
95,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,2458327,2489431,2490631,31104
95,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2458327,2500415,2500575,42088
95,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2458327,2500575,2500735,42248
95,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2458327,2500735,2500895,42408
96,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2501895,2501895,2502055,0
96,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2501895,2502055,2502215,160
96,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2501895,2502215,2502375,320
96,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2501895,2509823,2509983,7928
96,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2501895,2509983,2510143,8088
96,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2501895,2510143,2510303,8248
96,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2501895,2520147,2520307,18252
96,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2501895,2520307,2520467,18412
96,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2501895,2520467,2520627,18572
97,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2521627,2521627,2521787,0
97,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2521627,2521787,2521947,160
97,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2521627,2521947,2522107,320
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2521627,2529659,2529819,8032
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2521627,2529819,2529979,8192
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2521627,2529979,2530139,8352
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2530139,2531339,8512
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2531339,2532539,9712
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2532539,2533739,10912
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2533739,2534939,12112
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2534939,2536139,13312
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2536139,2537339,14512
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2537339,2538539,15712
97,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2521627,2538539,2539739,16912
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2521627,2549672,2549832,28045
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2521627,2549832,2549992,28205
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2521627,2549992,2550152,28365
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2550152,2551352,28525
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2551352,2552552,29725
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2552552,2553752,30925
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2553752,2554952,32125
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2554952,2556152,33325
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2556152,2557352,34525
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2557352,2558552,35725
97,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2521627,2558552,2559752,36925
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2560752,2560752,2560912,0
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2560752,2560912,2561072,160
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2560752,2561072,2561232,320
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2561232,2562432,480
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2562432,2563632,1680
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2563632,2564832,2880
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2564832,2566032,4080
