cycle,algorithm,onu_id,offered_bytes,served_bytes,backlog_bytes
110,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,550,11100,21015
110,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30591,11100,52736
110,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,9600,9248
111,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,610,11100,10564
111,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,574,11100,42272
111,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,564,600,9339
112,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30595,11100,30108
112,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12592,11100,43800
112,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,650,600,9480
113,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,603,11100,19655
113,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,576,11100,33304
113,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,602,600,9623
114,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,554,9600,10656
114,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,604,11100,22812
114,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,629,600,9795
115,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12566,10900,12323
115,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,627,11100,12347
115,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,625,600,9992
116,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,621,2100,11011
116,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12560,10900,14042
116,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,617,800,10006
117,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30598,11100,30697
117,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,532,2100,12669
117,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12603,11100,11523
118,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,640,11300,20223
118,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12619,11100,14315
118,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,30616,11100,31056
119,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,579,9600,11228
119,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,632,2100,12993
119,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,627,11100,20616
120,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,613,600,11246
120,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,583,600,13154
120,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,613,11100,10189
121,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30600,11100,30764
121,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,611,600,13326
121,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12646,11100,11808
122,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,635,11100,20317
122,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12607,11100,15005
122,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,623,2100,10450
123,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,583,9600,11353
123,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,2100,13675
123,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,609,600,10601
124,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,584,600,11373
124,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,600,13860
124,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,30589,11100,30241
125,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12605,11100,12898
125,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,561,600,14006
125,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12646,11100,31927
126,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12589,11100,14412
126,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,600,14194
126,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,631,11300,21444
127,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,593,3600,11419
127,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12592,11100,15874
127,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,11100,10957
128,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,629,600,11455
128,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,594,2100,14548
128,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,569,400,11139
129,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12587,11100,12978
129,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,608,600,14730
129,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,580,600,11301
130,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,603,2100,11504
130,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,576,600,14888
130,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,580,600,11443
131,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,627,600,11557
131,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30591,11100,34537
131,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12624,11100,13109
132,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,615,600,11625
132,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,11100,24177
132,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,620,2100,11795
133,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30572,11100,31165
133,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12620,11100,25837
133,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,629,800,11810
134,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,594,11100,20699
134,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,668,11300,15365
134,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12643,11100,13368
135,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,564,9400,11897
135,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,600,15435
135,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,590,2100,11916
136,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,574,600,12069
136,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,605,600,15510
136,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,614,600,11978
137,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30625,11100,31766
137,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,630,600,15615
137,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,612,600,12052
138,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,638,11300,21301
138,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,600,15711
138,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,582,600,12108
139,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,623,9600,12359
139,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,571,600,15778
139,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,614,600,12178
140,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,617,600,12434
140,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,11100,17345
140,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,604,600,12252
141,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30583,11100,31992
141,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,610,2100,15922
141,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,572,600,12298
142,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,602,11100,21552
142,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,618,600,16017
142,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,598,600,12342
143,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12608,11100,23120
143,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,600,16112
143,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,598,600,12384
144,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,535,11100,12623
144,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,579,600,16186
144,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,578,600,12404
145,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,603,600,12629
145,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,623,600,16283
145,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,566,400,12590
146,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12589,10900,14324
146,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,603,600,16383
146,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,581,600,12757
147,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,559,2100,12978
147,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,631,600,16514
147,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,584,600,12908
148,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,625,600,13157
148,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,633,600,16678
148,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,579,600,13038
149,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30612,11100,32848
149,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,590,600,16832
149,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,620,600,13188
150,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,619,11300,22358
150,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,632,600,17018
150,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,600,13334
151,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,571,9400,13539
151,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,593,600,17197
151,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,568,600,13448
152,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,596,600,13716
152,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,565,600,17341
152,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,574,600,13536
153,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,563,600,13856
153,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12596,11100,18981
153,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,659,600,13683
154,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,614,600,14010
154,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,601,2100,17622
154,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,589,600,13819
155,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12617,11100,15681
155,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,658,600,17821
155,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,615,600,13970
156,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12548,11100,17300
156,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,585,600,18005
156,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12609,11100,15630
157,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,606,3600,14425
157,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12597,11100,19686
157,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,603,2100,14293
158,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,575,600,14525
158,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,612,2100,18379
158,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,621,600,14477
159,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,595,600,14620
159,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,581,600,18553
159,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12596,11100,16157
160,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,595,600,14710
160,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,622,600,18749
160,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,593,2100,14830
161,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,611,600,14811
161,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,625,800,18770
161,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,597,600,15000
162,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,572,600,14884
162,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30559,10900,38450
162,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,594,600,15164
163,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,565,600,14922
163,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,590,11100,28120
163,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,634,600,15362
164,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12584,11100,16444
164,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,612,9600,19302
164,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,609,800,15369
165,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,599,2100,14965
165,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,619,800,19303
165,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,586,400,15562
166,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,617,600,15003
166,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12602,11100,20806
166,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,603,600,15758
167,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30598,11100,34539
167,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,653,2100,19362
167,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,594,600,15948
168,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,598,11100,24073
168,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,600,19433
168,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12605,11100,17643
169,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,614,9600,15121
169,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,607,600,19511
169,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,42591,11100,49329
170,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,605,600,15174
170,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,559,600,19548
170,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,608,11100,39023
171,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30613,11100,34740
171,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,586,600,19571
171,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,593,11100,28710
172,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,587,11100,24293
172,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,634,600,19628
172,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12578,11100,30375
173,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,551,9600,15297
173,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12599,11100,21184
173,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,616,11100,20056
174,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,605,600,15306
174,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,624,2100,19764
174,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,3600,17233
175,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12606,11100,16821
175,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,594,600,19838
175,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,584,600,17394
176,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,615,2100,15351
176,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,620,600,19932
176,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12608,11100,19063
177,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30604,11100,34885
177,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12663,11100,21589
177,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,601,2100,17733
178,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,573,11100,24392
178,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,570,2100,20216
178,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,581,600,17884
179,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,584,9400,15583
179,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,631,600,20374
179,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,30599,11100,37534
180,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,624,800,15598
180,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,578,600,20510
180,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,11100,27154
181,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,30647,11100,35160
181,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,600,20688
181,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,30608,11100,46782
182,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,42559,11100,66681
182,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30625,11300,40191
182,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,11100,36380
183,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12556,10900,68358
183,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12603,11100,41697
183,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,611,11100,25989
184,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,619,11100,58054
184,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12583,10900,43386
184,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12567,11100,27565
185,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,546,11100,47696
185,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,589,11100,33064
185,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,637,9600,18678
186,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,585,11100,37323
186,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12617,11100,34759
186,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,600,18819
187,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,618,11100,26968
187,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,580,11100,24434
187,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,12613,11100,20473
188,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,581,11100,16594
188,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12627,11300,25936
188,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,604,2100,19131
189,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,573,600,16693
189,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30608,11100,45446
189,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,585,600,19274
190,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,615,600,16807
190,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,602,11100,34958
190,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,573,600,19390
191,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,600,16921
191,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30562,10900,54632
191,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,579,600,19485
192,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,593,600,17028
192,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,610,11100,44316
192,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,600,19608
193,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,12558,11100,18593
193,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,579,11100,33979
193,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,600,19701
194,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,605,2100,17163
194,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,624,11100,23666
194,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,640,600,19834
195,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,598,600,17231
195,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12548,11100,25301
195,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,622,600,19989
196,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,581,600,17280
196,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,11100,26936
196,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,642,600,20186
197,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,42598,11100,48827
197,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,583,5100,22554
197,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,617,800,20200
198,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,625,11100,38399
198,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,607,600,22679
198,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,595,600,20209
199,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,599,11100,27970
199,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,600,22819
199,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,42574,10900,51892
