cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
108,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,2974963,2976443
109,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2976443,2977923
109,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,2985219,2996299
109,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,3006038,3017118
110,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3017118,3018598
110,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30600,3025996,3051476
110,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3061264,3062744
111,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3062744,3064224
111,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3071695,3073175
111,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3082992,3084472
112,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3084472,3085952
112,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,3093536,3104616
112,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,3114456,3139936
113,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3139936,3141416
113,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3149114,3150594
113,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3160437,3161917
114,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3161917,3163397
114,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3171233,3172713
114,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3182562,3184042
115,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3184042,3185522
115,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3193515,3194995
115,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12400,3204872,3215792
116,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,3215792,3217432
116,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12400,3225436,3236356
116,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3246389,3247869
117,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,3247869,3258949
117,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3266967,3268447
117,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,3278582,3304062
118,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30600,3304062,3329542
118,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,3337586,3348666
118,gated,65298be0-01e9-4bf4-9842-ae24b342999c,800,3358918,3360558
119,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3360558,3362038
119,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3370130,3371610
119,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3382004,3383484
120,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3383484,3384964
120,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3393115,3394595
120,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3405118,3406598
121,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,3406598,3417678
121,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3425924,3427404
121,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,3438064,3463544
122,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3463544,3465024
122,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,3473384,3484464
122,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3495268,3496748
123,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3496748,3498228
123,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3506708,3508188
123,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3519128,3520608
124,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30600,3520608,3546088
124,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3554680,3556160
124,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3567248,3568728
125,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,3568728,3579808
125,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3588549,3590029
125,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,3601233,3612313
126,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,3612313,3613953
126,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3622708,3624188
126,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,3635543,3646623
127,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3646623,3648103
127,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,3656868,3667948
127,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3679447,3680927
128,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,3680927,3682247
128,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3691158,3692638
128,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3704276,3705756
129,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3705756,3707236
129,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3716276,3717756
129,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,3729540,3740620
130,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3740620,3742100
130,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3751254,3752734
130,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3764644,3766124
131,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,3766124,3777204
131,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30600,3786491,3811971
131,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3824000,3825480
132,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3825480,3826960
132,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3836396,3837876
132,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3850017,3851497
133,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,3851497,3853137
133,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,3862585,3873665
133,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,3885934,3911414
134,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,3911414,3922494
134,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,800,3931988,3933628
134,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3945920,3947400
135,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3947400,3948880
135,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3958412,3959892
135,gated,65298be0-01e9-4bf4-9842-ae24b342999c,400,3972240,3973560
136,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3973560,3975040
136,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,3984622,3986102
136,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,3998510,3999990
137,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,3999990,4001470
137,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4011111,4012591
137,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,4025083,4050563
138,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4050563,4052043
138,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4061729,4063209
138,gated,65298be0-01e9-4bf4-9842-ae24b342999c,800,4075777,4077417
139,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4077417,4078897
139,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4088639,4090119
139,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4102741,4104221
140,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4104221,4105701
140,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,4115502,4126582
140,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4139258,4140738
141,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4140738,4142218
141,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4152056,4153536
141,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,4166273,4191753
142,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4191753,4193233
142,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4203106,4204586
142,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4217399,4218879
143,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4218879,4220359
143,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4230266,4231746
143,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,4244635,4255715
144,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4255715,4257195
144,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4267118,4268598
144,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4281546,4283026
145,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,4283026,4284346
145,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4294418,4295898
145,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4308924,4310404
146,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4310404,4311884
146,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4322089,4323569
146,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12400,4336675,4347595
147,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4347595,4349075
147,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4359401,4360881
147,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4374092,4375572
148,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4375572,4377052
148,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4387482,4388962
148,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4402304,4403784
149,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4403784,4405264
149,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4415814,4417294
149,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,4430759,4456239
150,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4456239,4457719
150,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4468386,4469866
150,gated,65298be0-01e9-4bf4-9842-ae24b342999c,800,4483480,4485120
151,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4485120,4486600
151,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4497358,4498838
151,gated,65298be0-01e9-4bf4-9842-ae24b342999c,400,4512595,4513915
152,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4513915,4515395
152,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4526223,4527703
152,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4541575,4543055
153,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4543055,4544535
153,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,4555481,4566561
153,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4580545,4582025
154,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4582025,4583505
154,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4594560,4596040
154,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4610137,4611617
155,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4611617,4613097
155,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4624273,4625753
155,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,4640009,4651089
156,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,4651089,4662169
156,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4673473,4674953
156,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,4689357,4700437
157,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4700437,4701917
157,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,4713351,4724431
157,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4738979,4740459
158,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4740459,4741939
158,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4753520,4755000
158,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4769703,4771183
159,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,4771183,4782263
159,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4793988,4795468
159,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4810310,4811790
160,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4811790,4813270
160,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4825134,4826614
160,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4841613,4843093
161,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4843093,4844573
161,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,800,4856573,4858213
161,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4873229,4874709
162,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4874709,4876189
162,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30400,4888320,4913640
162,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4928800,4930280
163,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,4930280,4931760
163,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4944049,4945529
163,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,4960825,4962305
164,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,4962305,4963945
164,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,4976240,4977720
164,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,4993161,5004241
165,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,5004241,5005561
165,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,800,5018010,5019650
165,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5035092,5036572
166,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5036572,5038052
166,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,5050658,5061738
166,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5077182,5078662
167,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5078662,5080142
167,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5092900,5094380
167,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,5109869,5135349
168,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,5135349,5146429
168,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5159343,5160823
168,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5176369,5177849
169,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,42600,5177849,5212929
169,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5225992,5227472
169,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5243080,5244560
170,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5244560,5246040
170,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5259258,5260738
170,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5276376,5277856
171,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5277856,5279336
171,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5292704,5294184
171,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,5309840,5335320
172,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,5335320,5346400
172,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5359900,5361380
172,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5377082,5378562
173,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5378562,5380042
173,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,5393686,5404766
173,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5420513,5421993
174,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5421993,5423473
174,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5437259,5438739
174,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5454550,5456030
175,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5456030,5457510
175,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5471425,5472905
175,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,5488775,5499855
176,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,5499855,5510935
176,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5524985,5526465
176,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5542410,5543890
177,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5543890,5545370
177,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,5559556,5570636
177,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,5586707,5612187
178,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5612187,5613667
178,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5627974,5629454
178,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,5645626,5647106
179,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30600,5647106,5672586
179,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5687013,5688493
179,gated,65298be0-01e9-4bf4-9842-ae24b342999c,400,5704792,5706112
180,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5706112,5707592
180,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5722115,5723595
180,gated,65298be0-01e9-4bf4-9842-ae24b342999c,800,5740003,5741643
181,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30600,5741643,5767123
181,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,5781748,5783228
181,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,5799778,5825258
182,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5825258,5826738
182,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30800,5841442,5867082
182,gated,65298be0-01e9-4bf4-9842-ae24b342999c,42600,5883634,5918714
183,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,5918714,5920194
183,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,5934985,5946065
183,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12400,5962622,5973542
184,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,5973542,5984622
184,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12400,5999474,6010394
184,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6027102,6028582
185,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6028582,6030062
185,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6045004,6046484
185,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6063335,6064815
186,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6064815,6066295
186,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,6081350,6092430
186,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6109437,6110917
187,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12600,6110917,6121997
187,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6137175,6138655
187,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6155802,6157282
188,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6157282,6158762
188,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12800,6174066,6185306
188,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6202454,6203934
189,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6203934,6205414
189,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30600,6220833,6246313
189,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6263469,6264949
190,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6264949,6266429
190,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6281941,6283421
190,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6300587,6302067
191,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6302067,6303547
191,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30400,6319135,6344455
191,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6361760,6363240
192,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6363240,6364720
192,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6380406,6381886
192,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6399338,6400818
193,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6400818,6402298
193,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6418058,6419538
193,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12600,6437121,6448201
194,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6448201,6449681
194,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6465548,6467028
194,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6484760,6486240
195,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6486240,6487720
195,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,6503711,6514791
195,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6532631,6534111
196,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6534111,6535591
196,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,6551739,6562819
196,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6580767,6582247
197,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,6582247,6583887
197,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6600047,6601527
197,gated,65298be0-01e9-4bf4-9842-ae24b342999c,42600,6619570,6654650
198,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,6654650,6656130
198,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6672297,6673777
198,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6691920,6693400
199,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,42400,6693400,6728320
199,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,6744633,6746113
199,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,6764368,6765848
