cycle,algorithm,onu_id,offered_bytes,served_bytes,backlog_bytes
113,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,602,600,9623
114,gated,65298be0-01e9-4bf4-9842-ae24b342999c,554,600,10656
114,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,604,600,12312
114,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,629,600,9795
115,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12566,12400,10823
115,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,627,600,12347
115,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,625,600,9992
116,gated,65298be0-01e9-4bf4-9842-ae24b342999c,621,600,11011
116,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12560,12400,12542
116,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,617,800,10006
117,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30598,30600,11197
117,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,532,600,12669
117,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12603,12600,10023
118,gated,65298be0-01e9-4bf4-9842-ae24b342999c,640,800,11223
118,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12619,12600,12815
118,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30616,30600,10056
119,gated,65298be0-01e9-4bf4-9842-ae24b342999c,579,600,11228
119,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,632,600,12993
119,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,627,600,10116
120,gated,65298be0-01e9-4bf4-9842-ae24b342999c,613,600,11246
120,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,583,600,13154
120,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,613,600,10189
121,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30600,30600,11264
121,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,611,600,13326
121,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12646,12600,10308
122,gated,65298be0-01e9-4bf4-9842-ae24b342999c,635,600,11317
122,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12607,12600,13505
122,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,623,600,10450
123,gated,65298be0-01e9-4bf4-9842-ae24b342999c,583,600,11353
123,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,600,13675
123,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,609,600,10601
124,gated,65298be0-01e9-4bf4-9842-ae24b342999c,584,600,11373
124,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,600,13860
124,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30589,30600,10741
125,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12605,12600,11398
125,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,561,600,14006
125,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12646,12600,10927
126,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12589,12600,11412
126,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,600,14194
126,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,631,800,10944
127,gated,65298be0-01e9-4bf4-9842-ae24b342999c,593,600,11419
127,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12592,12600,14374
127,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,600,10957
128,gated,65298be0-01e9-4bf4-9842-ae24b342999c,629,600,11455
128,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,594,600,14548
128,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,569,400,11139
129,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12587,12600,11478
129,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,608,600,14730
129,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,580,600,11301
130,gated,65298be0-01e9-4bf4-9842-ae24b342999c,603,600,11504
130,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,576,600,14888
130,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,580,600,11443
131,gated,65298be0-01e9-4bf4-9842-ae24b342999c,627,600,11557
131,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30591,30600,15037
131,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12624,12600,11609
132,gated,65298be0-01e9-4bf4-9842-ae24b342999c,615,600,11625
132,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,600,15177
132,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,620,600,11795
133,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30572,30600,11665
133,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12620,12600,15337
133,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,629,800,11810
134,gated,65298be0-01e9-4bf4-9842-ae24b342999c,594,600,11699
134,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,668,800,15365
134,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12643,12600,11868
135,gated,65298be0-01e9-4bf4-9842-ae24b342999c,564,400,11897
135,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,600,15435
135,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,590,600,11916
136,gated,65298be0-01e9-4bf4-9842-ae24b342999c,574,600,12069
136,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,605,600,15510
136,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,614,600,11978
137,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30625,30600,12266
137,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,630,600,15615
137,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,612,600,12052
138,gated,65298be0-01e9-4bf4-9842-ae24b342999c,638,800,12301
138,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,591,600,15711
138,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,582,600,12108
139,gated,65298be0-01e9-4bf4-9842-ae24b342999c,623,600,12359
139,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,571,600,15778
139,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,614,600,12178
140,gated,65298be0-01e9-4bf4-9842-ae24b342999c,617,600,12434
140,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,12600,15845
140,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,604,600,12252
141,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30583,30600,12492
141,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,610,600,15922
141,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,572,600,12298
142,gated,65298be0-01e9-4bf4-9842-ae24b342999c,602,600,12552
142,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,618,600,16017
142,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,598,600,12342
143,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12608,12600,12620
143,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,600,16112
143,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,598,600,12384
144,gated,65298be0-01e9-4bf4-9842-ae24b342999c,535,600,12623
144,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,579,600,16186
144,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,578,600,12404
145,gated,65298be0-01e9-4bf4-9842-ae24b342999c,603,600,12629
145,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,623,600,16283
145,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,566,400,12590
146,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12589,12400,12824
146,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,603,600,16383
146,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,581,600,12757
147,gated,65298be0-01e9-4bf4-9842-ae24b342999c,559,600,12978
147,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,631,600,16514
147,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,584,600,12908
148,gated,65298be0-01e9-4bf4-9842-ae24b342999c,625,600,13157
148,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,633,600,16678
148,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,579,600,13038
149,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30612,30600,13348
149,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,590,600,16832
149,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,620,600,13188
150,gated,65298be0-01e9-4bf4-9842-ae24b342999c,619,800,13358
150,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,632,600,17018
150,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,600,13334
151,gated,65298be0-01e9-4bf4-9842-ae24b342999c,571,400,13539
151,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,593,600,17197
151,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,568,600,13448
152,gated,65298be0-01e9-4bf4-9842-ae24b342999c,596,600,13716
152,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,565,600,17341
152,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,574,600,13536
153,gated,65298be0-01e9-4bf4-9842-ae24b342999c,563,600,13856
153,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12596,12600,17481
153,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,659,600,13683
154,gated,65298be0-01e9-4bf4-9842-ae24b342999c,614,600,14010
154,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,601,600,17622
154,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,589,600,13819
155,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12617,12600,14181
155,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,658,600,17821
155,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,615,600,13970
156,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12548,12600,14300
156,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,585,600,18005
156,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12609,12600,14130
157,gated,65298be0-01e9-4bf4-9842-ae24b342999c,606,600,14425
157,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12597,12600,18186
157,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,603,600,14293
158,gated,65298be0-01e9-4bf4-9842-ae24b342999c,575,600,14525
158,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,612,600,18379
158,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,621,600,14477
159,gated,65298be0-01e9-4bf4-9842-ae24b342999c,595,600,14620
159,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,581,600,18553
159,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12596,12600,14657
160,gated,65298be0-01e9-4bf4-9842-ae24b342999c,595,600,14710
160,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,622,600,18749
160,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,593,600,14830
161,gated,65298be0-01e9-4bf4-9842-ae24b342999c,611,600,14811
161,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,625,800,18770
161,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,597,600,15000
162,gated,65298be0-01e9-4bf4-9842-ae24b342999c,572,600,14884
162,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30559,30400,18950
162,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,594,600,15164
163,gated,65298be0-01e9-4bf4-9842-ae24b342999c,565,600,14922
163,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,590,600,19120
163,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,634,600,15362
164,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12584,12600,14944
164,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,612,600,19302
164,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,609,800,15369
165,gated,65298be0-01e9-4bf4-9842-ae24b342999c,599,600,14965
165,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,619,800,19303
165,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,586,400,15562
166,gated,65298be0-01e9-4bf4-9842-ae24b342999c,617,600,15003
166,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12602,12600,19306
166,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,603,600,15758
167,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30598,30600,15039
167,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,653,600,19362
167,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,594,600,15948
168,gated,65298be0-01e9-4bf4-9842-ae24b342999c,598,600,15073
168,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,600,19433
168,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12605,12600,16143
169,gated,65298be0-01e9-4bf4-9842-ae24b342999c,614,600,15121
169,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,607,600,19511
169,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,42591,42600,16329
170,gated,65298be0-01e9-4bf4-9842-ae24b342999c,605,600,15174
170,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,559,600,19548
170,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,608,600,16523
171,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30613,30600,15240
171,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,586,600,19571
171,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,593,600,16710
172,gated,65298be0-01e9-4bf4-9842-ae24b342999c,587,600,15293
172,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,634,600,19628
172,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12578,12600,16875
173,gated,65298be0-01e9-4bf4-9842-ae24b342999c,551,600,15297
173,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12599,12600,19684
173,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,616,600,17056
174,gated,65298be0-01e9-4bf4-9842-ae24b342999c,605,600,15306
174,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,624,600,19764
174,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,596,600,17233
175,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12606,12600,15321
175,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,594,600,19838
175,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,584,600,17394
176,gated,65298be0-01e9-4bf4-9842-ae24b342999c,615,600,15351
176,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,620,600,19932
176,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12608,12600,17563
177,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30604,30600,15385
177,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12663,12600,20089
177,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,601,600,17733
178,gated,65298be0-01e9-4bf4-9842-ae24b342999c,573,600,15392
178,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,570,600,20216
178,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,581,600,17884
179,gated,65298be0-01e9-4bf4-9842-ae24b342999c,584,400,15583
179,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,631,600,20374
179,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30599,30600,18034
180,gated,65298be0-01e9-4bf4-9842-ae24b342999c,624,800,15598
180,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,578,600,20510
180,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,600,18154
181,gated,65298be0-01e9-4bf4-9842-ae24b342999c,30647,30600,15660
181,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,642,600,20688
181,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,30608,30600,18282
182,gated,65298be0-01e9-4bf4-9842-ae24b342999c,42559,42600,15681
182,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30625,30800,20691
182,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,600,18380
183,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12556,12400,15858
183,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12603,12600,20697
183,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,611,600,18489
184,gated,65298be0-01e9-4bf4-9842-ae24b342999c,619,600,16054
184,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12583,12400,20886
184,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12567,12600,18565
185,gated,65298be0-01e9-4bf4-9842-ae24b342999c,546,600,16196
185,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,589,600,21064
185,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,637,600,18678
186,gated,65298be0-01e9-4bf4-9842-ae24b342999c,585,600,16323
186,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12617,12600,21259
186,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,600,18819
187,gated,65298be0-01e9-4bf4-9842-ae24b342999c,618,600,16468
187,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,580,600,21434
187,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,12613,12600,18973
188,gated,65298be0-01e9-4bf4-9842-ae24b342999c,581,600,16594
188,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12627,12800,21436
188,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,604,600,19131
189,gated,65298be0-01e9-4bf4-9842-ae24b342999c,573,600,16693
189,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30608,30600,21446
189,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,585,600,19274
190,gated,65298be0-01e9-4bf4-9842-ae24b342999c,615,600,16807
190,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,602,600,21458
190,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,573,600,19390
191,gated,65298be0-01e9-4bf4-9842-ae24b342999c,600,600,16921
191,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,30562,30400,21632
191,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,579,600,19485
192,gated,65298be0-01e9-4bf4-9842-ae24b342999c,593,600,17028
192,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,610,600,21816
192,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,628,600,19608
193,gated,65298be0-01e9-4bf4-9842-ae24b342999c,12558,12600,17093
193,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,579,600,21979
193,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,570,600,19701
194,gated,65298be0-01e9-4bf4-9842-ae24b342999c,605,600,17163
194,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,624,600,22166
194,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,640,600,19834
195,gated,65298be0-01e9-4bf4-9842-ae24b342999c,598,600,17231
195,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12548,12600,22301
195,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,622,600,19989
196,gated,65298be0-01e9-4bf4-9842-ae24b342999c,581,600,17280
196,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,12600,12600,22436
196,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,642,600,20186
197,gated,65298be0-01e9-4bf4-9842-ae24b342999c,42598,42600,17327
197,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,583,600,22554
197,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,617,800,20200
198,gated,65298be0-01e9-4bf4-9842-ae24b342999c,625,600,17399
198,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,607,600,22679
198,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,595,600,20209
199,gated,65298be0-01e9-4bf4-9842-ae24b342999c,599,600,17470
199,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,615,600,22819
199,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,42574,42400,20392
