cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
115,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,1348680,1922080,1923280,573400
115,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,1348680,1923280,1924480,574600
115,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,BE,1500,1348680,1924480,1925680,575800
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1915800,1927400,1927560,11600
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1915800,1927560,1927720,11760
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1927720,1928920,11920
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1928920,1930120,13120
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1930120,1931320,14320
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1932320,1932320,1932480,0
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1932320,1932480,1932640,160
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1932320,1932640,1932800,320
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1932320,1932800,1932960,480
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1799040,1932960,1934160,133920
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1799040,1934160,1935360,135120
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,BE,1500,1799040,1935360,1936560,136320
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1932320,1938120,1938280,5800
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1932320,1938280,1938440,5960
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1932320,1938440,1939640,6120
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1932320,1939640,1940840,7320
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1932320,1940840,1942040,8520
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1932320,1943920,1944080,11600
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1932320,1944080,1944240,11760
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1932320,1944240,1944400,11920
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1944400,1945600,28600
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1945600,1946800,29800
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1946800,1948000,31000
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1949000,1949000,1949160,0
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1949000,1949160,1949320,160
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,1949000,1949320,1949480,320
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1949000,1949480,1950680,480
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1949000,1950680,1951880,1680
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,1949000,1951880,1953080,2880
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1949000,1954800,1954960,5800
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1949000,1954960,1955120,5960
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,1949000,1955120,1955280,6120
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1932320,1955280,1956480,22960
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1932320,1956480,1957680,24160
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,1932320,1957680,1958880,25360
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1949000,1960600,1960760,11600
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1949000,1960760,1960920,11760
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,1949000,1960920,1961080,11920
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1961080,1962280,45280
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,1915800,1962280,1963480,46480
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,BE,1500,998560,1963480,1964680,964920
