cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
29,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,609468,619348
30,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,619348,620828
30,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,623001,632881
30,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,633601,643481
31,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,643481,644961
31,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,647260,648740
31,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,651778,661658
32,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,661658,663138
32,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,665550,675430
32,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,676150,686030
33,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,686030,695910
33,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,696630,706510
33,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,707230,715910
34,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,715910,718590
34,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,3600,721215,725095
34,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,728543,730023
35,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,730023,731503
35,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,734236,744116
35,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,744836,754716
36,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,754716,756196
36,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,759045,768925
36,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,769645,779525
37,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,779525,789405
37,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,790125,800005
37,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,800725,809405
38,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11300,809405,819445
38,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,820005,829885
38,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,830605,840485
39,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,9400,840485,849005
